,Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on,Soil_Moisture
5289,Band,2.65277777777778,36.6925,Early,2020-06-02,2.0,Kenya,Marsabit County -sho,Tue Feb  1 16:04:44 2022,0.01899999938905239
5293,Band,3.2663888890000408,36.98833333300007,Late,2020-05-25,400.0,Kenya,diid siribi,Tue Feb  1 16:04:44 2022,0.004999999888241291
5295,Swarm,0.1833333330000641,37.76666666700004,Late,2020-03-24,100.0,Kenya,Muili area,Tue Feb  1 16:04:44 2022,0.2849999964237213
5296,Band,3.1875,36.9358333333333,Early,2020-06-05,4.0,Kenya,Marsabit County -El,Tue Feb  1 16:04:44 2022,0.0020000000949949026
5297,Band,2.23833333333333,35.7355555555556,Middle,2020-06-19,20.0,Kenya,"Turkana county, turk",Tue Feb  1 16:04:44 2022,0.1599999964237213
5298,Band,2.74111111111111,36.7102777777778,Early,2020-06-07,2.0,Kenya,"Marsabit County,loiy",Tue Feb  1 16:04:44 2022,0.024000000208616257
5299,Swarm,1.06805555555556,37.5113888888889,Middle,2021-01-14,500.0,Kenya,Samburu County,Tue Feb  1 16:04:44 2022,0.09399999678134918
5300,Swarm,2.34194444444444,37.9761111111111,Late,2021-01-29,1.0,Kenya,dakabaricha,Tue Feb  1 16:04:44 2022,0.2709999978542328
5301,Swarm,-1.83361111111111,38.3225,Middle,2021-02-13,300.0,Kenya,Kithuki areaMutha wa,Tue Feb  1 16:04:44 2022,0.1550000011920929
5302,Band,3.14583333333333,36.8194444444445,Middle,2020-06-10,0.1,Kenya,barambate marsabit,Tue Feb  1 16:04:44 2022,0.009999999776482582
5303,Band,3.08166666666667,36.0938888888889,Middle,2020-06-16,35.0,Kenya,Nadoto irrigation sc,Tue Feb  1 16:04:44 2022,0.21299999952316284
5306,Swarm,-0.628611111111111,36.1169444444444,Early,2021-03-02,5.0,Kenya,Nakuru County Gilgil,Tue Feb  1 16:04:44 2022,0.30000001192092896
5308,Swarm,-2.52972222222222,40.5922222222222,Early,2020-12-04,30.0,Kenya,Tana River County Mu,Tue Feb  1 16:04:44 2022,0.1459999978542328
5309,Band,3.13972222222222,35.4697222222222,Middle,2020-06-11,0.5,Kenya,"Loima,Turkwel,Lopeis",Tue Feb  1 16:04:44 2022,0.20999999344348907
5310,Swarm,2.2625,35.7127777777778,Late,2020-06-23,120.0,Kenya,lokitoliwo,Tue Feb  1 16:04:44 2022,0.27300000190734863
5311,Swarm,3.22388888888889,35.9047222222222,Middle,2020-06-16,3.0,Kenya,Kangatotha,Tue Feb  1 16:04:44 2022,0.2370000034570694
5312,Swarm,3.19305555555556,36.9175,Late,2020-06-28,50.0,Kenya,Marsabit Elboruma ga,Tue Feb  1 16:04:44 2022,0.0
5313,Swarm,0.613333333333333,36.9744444444444,Middle,2021-01-15,100.0,Kenya,Isiolo County oldony,Tue Feb  1 16:04:44 2022,0.17599999904632568
5314,Swarm,2.82472222222222,36.6958333333333,Late,2021-01-29,100.0,Kenya,marsabbit county loi,Tue Feb  1 16:04:44 2022,0.0
5315,Swarm,1.08638888888889,37.3038888888889,Middle,2021-01-18,100.0,Kenya,wamba rea samburu,Tue Feb  1 16:04:44 2022,0.14100000262260437
5316,Swarm,1.16416666666667,36.7972222222222,Middle,2021-02-19,650.0,Kenya,samburu county opiro,Tue Feb  1 16:04:44 2022,0.08100000023841858
5321,Swarm,-0.654166666666667,36.4911111111111,Late,2021-03-26,5.0,Kenya,Karati Nakuru County,Tue Feb  1 16:04:44 2022,0.22300000488758087
5322,Swarm,-0.375,36.2252777777778,Late,2021-03-23,150.0,Kenya,soysambu conservancy,Tue Feb  1 16:04:44 2022,0.23199999332427979
5323,Band,3.136111111000048,37.03583333300003,Late,2020-05-28,1.0,Kenya,Dambala Longusa raga,Tue Feb  1 16:04:44 2022,0.009999999776482582
5324,Band,3.091111111000032,35.59916666700008,Late,2020-05-31,2.0,Kenya,"Kanamkemer,TransAfri",Tue Feb  1 16:04:44 2022,0.017999999225139618
5325,Swarm,-0.3363888889999771,34.976666667000075,Early,2020-03-02,5.0,Kenya,Kandaria,Tue Feb  1 16:04:44 2022,0.3479999899864197
5326,Band,3.10916666666667,35.6425,Middle,2020-06-18,600.0,Kenya,Napuu Turkana County,Tue Feb  1 16:04:44 2022,0.09799999743700027
5334,Swarm,-1.675,37.3102777777778,Middle,2021-02-10,100.0,Kenya,Machakos Countykola,Tue Feb  1 16:04:44 2022,0.32600000500679016
5336,Band,2.265555556000038,36.83666666700003,Late,2020-03-28,8.0,Kenya,Samburu,Tue Feb  1 16:04:44 2022,0.21299999952316284
5341,Band,3.25194444400006,37.00611111100005,Late,2020-05-28,3.0,Kenya,El isako malla,Tue Feb  1 16:04:44 2022,0.004000000189989805
5342,Swarm,1.5833333330000414,37.76666666700004,Early,2020-04-05,100.0,Kenya,Laisamis.,Tue Feb  1 16:04:44 2022,0.03200000151991844
5343,Swarm,1.1000000000000227,37.450000000000045,Late,2020-01-29,100.0,Kenya,Reteti,Tue Feb  1 16:04:44 2022,0.3610000014305115
5347,Swarm,0.554166666666667,37.0361111111111,Late,2021-01-20,500.0,Kenya,Isiolo County,Tue Feb  1 16:04:44 2022,0.16300000250339508
5348,Swarm,-0.8675,37.6911111111111,Middle,2021-02-12,25.0,Kenya,Machakos County masi,Tue Feb  1 16:04:44 2022,0.33799999952316284
5354,Band,3.00277777777778,37.3030555555556,Early,2020-06-06,2.0,Kenya,Marsabit County_Ollo,Tue Feb  1 16:04:44 2022,0.0
5357,Swarm,0.210833333333333,37.2261111111111,Late,2021-02-22,100.0,Kenya,Olenaishu,Tue Feb  1 16:04:44 2022,0.18700000643730164
5358,Swarm,-0.496111111111111,37.4527777777778,Late,2021-02-20,25.0,Kenya,embu gitwekiamugaa,Tue Feb  1 16:04:44 2022,0.3700000047683716
5359,Band,2.62722222222222,36.2625,Late,2020-06-20,23.0,Kenya,"Nachoto, Kangirisea",Tue Feb  1 16:04:44 2022,0.014999999664723873
5360,Band,2.21083333333333,35.7463888888889,Late,2020-06-23,1000.0,Kenya,"kodekode, kochodin W",Tue Feb  1 16:04:44 2022,0.34299999475479126
5362,Band,2.29027777777778,35.7969444444444,Middle,2020-06-14,500.0,Kenya,"lowoi angkakumok, ko",Tue Feb  1 16:04:44 2022,0.32499998807907104
5363,Band,2.6125,36.2277777777778,Late,2020-06-20,10.0,Kenya,"Ewoi-angikorio, Kang",Tue Feb  1 16:04:44 2022,0.014999999664723873
5366,Swarm,2.71694444444444,35.0747222222222,Late,2020-06-24,20.0,Kenya,Turkana,Tue Feb  1 16:04:44 2022,0.4099999964237213
5367,Swarm,2.85055555555556,35.2527777777778,Middle,2020-06-18,560.0,Kenya,turkana county loima,Tue Feb  1 16:04:44 2022,0.3400000035762787
5374,Swarm,-0.499166666666667,37.4633333333333,Late,2021-02-20,200.0,Kenya,Embu Countymanyatta,Tue Feb  1 16:04:44 2022,0.33799999952316284
5375,Band,2.24611111111111,35.7380555555556,Middle,2020-06-17,150.0,Kenya,kanaiki kochodin War,Tue Feb  1 16:04:44 2022,0.2460000067949295
5376,Swarm,-1.93611111111111,41.1452777777778,Early,2020-12-06,100.0,Kenya,Manda Bay/ Lamu Coun,Tue Feb  1 16:04:44 2022,0.0689999982714653
5377,Band,3.14472222222222,36.8277777777778,Early,2020-06-02,5.2,Kenya,"Barambate, marsabit",Tue Feb  1 16:04:44 2022,0.003000000026077032
5379,Swarm,3.14722222222222,36.825,Middle,2020-06-15,2.0,Kenya,Barambate village ma,Tue Feb  1 16:04:44 2022,0.03099999949336052
5380,Swarm,2.7569444440000552,36.71666666700003,Early,2020-04-09,5.0,Kenya,Marsabit,Tue Feb  1 16:04:44 2022,0.024000000208616257
5381,Band,3.33166666666667,37.07,Early,2020-06-05,4.0,Kenya,korka,Tue Feb  1 16:04:44 2022,0.0
5384,Band,3.15027777777778,36.8258333333333,Middle,2020-06-17,3.0,Kenya,barambate village,Tue Feb  1 16:04:44 2022,0.004999999888241291
5391,Swarm,1.27083333333333,36.7219444444444,Middle,2021-01-19,100.0,Kenya,west of Barsaloi,Tue Feb  1 16:04:44 2022,0.12300000339746475
5392,Swarm,2.64277777777778,36.9172222222222,Middle,2021-02-11,100.0,Kenya,Larachi Marsabit,Tue Feb  1 16:04:44 2022,0.11999999731779099
5393,Band,2.23944444444444,35.7447222222222,Middle,2020-06-11,3.0,Kenya,"Nakipomea, kochodin",Tue Feb  1 16:04:44 2022,0.18799999356269836
5395,Band,2.5675000000000523,37.08916666700003,Late,2020-05-28,4.0,Kenya,sere ee loiley,Tue Feb  1 16:04:44 2022,0.028999999165534973
5396,Band,2.1016666670000745,36.13833333300005,Late,2020-05-30,200.0,Kenya,kaibole,Tue Feb  1 16:04:44 2022,0.01899999938905239
5397,Swarm,1.31888888900005,37.35861111100007,Early,2020-05-01,150.0,Kenya,Samburu,Tue Feb  1 16:04:44 2022,0.4129999876022339
5398,Band,2.96111111111111,37.2952777777778,Early,2020-06-09,2.0,Kenya,Marsabit County-kiwa,Tue Feb  1 16:04:44 2022,0.0010000000474974513
5399,Band,3.10583333333333,35.6188888888889,Early,2020-06-06,40.0,Kenya,Nawoitoro Ministry o,Tue Feb  1 16:04:44 2022,0.04699999839067459
5400,Band,3.23194444444444,37.0344444444444,Early,2020-06-02,3.0,Kenya,"Qoricha, Marsabit",Tue Feb  1 16:04:44 2022,0.006000000052154064
5405,Swarm,3.1375,37.3225,Early,2021-01-08,100.0,Kenya,unkown,Tue Feb  1 16:04:44 2022,0.00800000037997961
5406,Swarm,2.34055555555556,37.9744444444444,Late,2021-01-29,1.0,Kenya,marsabit county past,Tue Feb  1 16:04:44 2022,0.2709999978542328
5407,Swarm,3.64138888888889,37.3825,Late,2021-01-28,12.0,Kenya,Marsabit county Nort,Tue Feb  1 16:04:44 2022,0.02199999988079071
5408,Swarm,-0.966944444444445,37.7422222222222,Early,2021-02-09,5.0,Kenya,Machakos County,Tue Feb  1 16:04:44 2022,0.3019999861717224
5409,Swarm,-1.335,37.9805555555556,Middle,2021-02-13,200.0,Kenya,Kitui County Kyangwi,Tue Feb  1 16:04:44 2022,0.3059999942779541
5410,Swarm,-0.261388888888889,37.8861111111111,Middle,2021-02-11,600.0,Kenya,TharakaNithi County,Tue Feb  1 16:04:44 2022,0.21899999678134918
5411,Swarm,0.625277777777778,36.9855555555556,Late,2021-02-23,230.0,Kenya,isiolo county oldony,Tue Feb  1 16:04:44 2022,0.3490000069141388
5412,Band,3.17805555555556,35.3205555555556,Middle,2020-06-11,1.0,Kenya,nawei kala us,Tue Feb  1 16:04:44 2022,0.21400000154972076
5413,Swarm,-0.316944444444444,36.0666666666667,Early,2021-03-04,100.0,Kenya,Nakuru town,Tue Feb  1 16:04:44 2022,0.10899999737739563
5414,Swarm,1.116666667000061,36.76666666700004,Middle,2020-02-20,100.0,Kenya,Kirisia Forest,Tue Feb  1 16:04:44 2022,0.32499998807907104
5415,Swarm,3.0833333330000414,40.450000000000045,Early,2020-02-03,100.0,Kenya,S fatuma town,Tue Feb  1 16:04:44 2022,0.24500000476837158
5419,Band,2.88583333333333,35.2580555555556,Middle,2020-06-19,80.0,Kenya,"Loima, Lorugum-nakor",Tue Feb  1 16:04:44 2022,0.25
5423,Swarm,0.572777777777778,37.0580555555556,Late,2021-01-20,100.0,Kenya,Olentile conservancy,Tue Feb  1 16:04:44 2022,0.1679999977350235
5424,Swarm,0.231111111111111,37.4083333333333,Middle,2021-02-11,100.0,Kenya,inside lewa conserva,Tue Feb  1 16:04:44 2022,0.39100000262260437
5425,Swarm,0.994166666666667,40.9641666666667,Early,2021-02-06,300.0,Kenya,Diif location,Tue Feb  1 16:04:44 2022,0.09600000083446503
5426,Swarm,-0.258611111111111,37.765,Early,2021-01-31,20.0,Kenya,kiera location,Tue Feb  1 16:04:44 2022,0.30300000309944153
5427,Swarm,1.01083333333333,36.9619444444444,Late,2021-02-24,100.0,Kenya,unkown,Tue Feb  1 16:04:44 2022,0.2669999897480011
5428,Band,2.86472222222222,35.1522222222222,Middle,2020-06-10,2.0,Kenya,nakinyanga,Tue Feb  1 16:04:44 2022,0.289000004529953
5429,Band,2.3055555560000585,35.683333333000064,Late,2020-05-27,100.0,Kenya,Lokichar Kakali area,Tue Feb  1 16:04:44 2022,0.02800000086426735
5430,Swarm,0.1100000000000704,37.38222222200005,Late,2020-03-22,5.0,Kenya,Meru,Tue Feb  1 16:04:44 2022,0.25699999928474426
5435,Swarm,0.603333333333333,37.8519444444444,Middle,2021-01-18,100.0,Kenya,Gotyu shika adabu,Tue Feb  1 16:04:44 2022,0.10499999672174454
5436,Swarm,0.643611111111111,37.5519444444444,Middle,2021-01-19,100.0,Kenya,Kalama HQ samburu co,Tue Feb  1 16:04:44 2022,0.10400000214576721
5437,Swarm,-0.781666666666667,38.1558333333333,Late,2021-02-24,100.0,Kenya,unkown,Tue Feb  1 16:04:44 2022,0.2150000035762787
5438,Band,2.58944444444444,37.0880555555556,Early,2020-06-03,40.0,Kenya,Marsabit County Oltr,Tue Feb  1 16:04:44 2022,0.024000000208616257
5441,Swarm,1.32666666666667,36.8719444444444,Early,2020-09-02,50.0,Kenya,samburu north terenk,Tue Feb  1 16:04:44 2022,0.17900000512599945
5442,Swarm,2.26388888888889,35.815,Middle,2020-06-13,40.0,Kenya,kangikalalio,Tue Feb  1 16:04:44 2022,0.15800000727176666
5443,Swarm,-1.34,37.4794444444444,Middle,2020-11-17,10.0,Kenya,kamwala location mac,Tue Feb  1 16:04:44 2022,0.3799999952316284
5444,Band,3.01833333333333,35.8930555555556,Middle,2020-06-14,30.0,Kenya,"Kaikol 4, Kerio ward",Tue Feb  1 16:04:44 2022,0.30300000309944153
5445,Band,-2.21638888888889,40.8080555555556,Late,2020-12-30,1.0,Kenya,shemgambo,Tue Feb  1 16:04:44 2022,0.15000000596046448
5447,Swarm,2.47777777777778,34.9711111111111,Early,2020-08-06,1000.0,Kenya,loima sub county loy,Tue Feb  1 16:04:44 2022,0.25999999046325684
5450,Band,2.37833333333333,35.7036111111111,Middle,2020-06-11,3.0,Kenya,Turkana County,Tue Feb  1 16:04:44 2022,0.1979999989271164
5451,Swarm,2.32972222222222,37.4691666666667,Middle,2020-06-17,100.0,Kenya,Torri pinto,Tue Feb  1 16:04:44 2022,0.01899999938905239
5452,Swarm,2.20694444444444,35.7755555555556,Late,2020-06-26,300.0,Kenya,"ngiburini, kochodin",Tue Feb  1 16:04:44 2022,0.25600001215934753
5453,Swarm,-1.67,37.3088888888889,Early,2021-02-09,20.0,Kenya,Machakos County kola,Tue Feb  1 16:04:44 2022,0.30399999022483826
5454,Swarm,0.604722222222222,36.9644444444444,Late,2021-02-23,12.5,Kenya,oldonyiro in isiolo,Tue Feb  1 16:04:44 2022,0.3490000069141388
5456,Band,3.09138888888889,35.5886111111111,Middle,2020-06-13,55.0,Kenya,Transafrica Turkana,Tue Feb  1 16:04:44 2022,0.08799999952316284
5458,Swarm,0.5061111110000525,34.58055555600004,Early,2020-03-08,50.0,Kenya,Mabusi,Tue Feb  1 16:04:44 2022,0.32499998807907104
5461,Band,2.38888888888889,35.78,Middle,2020-06-10,5.0,Kenya,Kalapata location (,Tue Feb  1 16:04:44 2022,0.23899999260902405
5464,Swarm,1.1375,40.5455555555556,Middle,2021-01-11,100.0,Kenya,unkown,Tue Feb  1 16:04:44 2022,0.13300000131130219
5465,Swarm,-0.745833333333333,37.6477777777778,Middle,2021-02-13,23.0,Kenya,embu county,Tue Feb  1 16:04:44 2022,0.2720000147819519
5466,Swarm,-0.942777777777778,37.6147222222222,Middle,2021-02-11,20.0,Kenya,Machakos county masi,Tue Feb  1 16:04:44 2022,0.3059999942779541
5467,Swarm,1.955,37.2155555555556,Early,2021-02-05,22.0,Kenya,Marsabit countyIllau,Tue Feb  1 16:04:44 2022,0.02500000037252903
5470,Band,2.73861111111111,36.7258333333333,Early,2020-06-04,3.0,Kenya,"marsabit county,loiy",Tue Feb  1 16:04:44 2022,0.02199999988079071
5472,Swarm,1.22527777800002,36.81527777800005,Early,2020-05-07,500.0,Kenya,Opiroi Samburu Count,Tue Feb  1 16:04:44 2022,0.4050000011920929
5475,Swarm,-0.3236111109999342,35.993611111000064,Late,2020-02-24,5.0,Kenya,Center A,Tue Feb  1 16:04:44 2022,0.2070000022649765
5476,Swarm,0.6000000000000227,36.83333333300004,Middle,2020-02-14,100.0,Kenya,Loisaba ranch,Tue Feb  1 16:04:44 2022,0.3880000114440918
5477,Band,3.06777777777778,36.0905555555556,Middle,2020-06-19,13.0,Kenya,Nadoto scheme Amosin,Tue Feb  1 16:04:44 2022,0.03799999877810478
5478,Band,1.30694444444444,38.9769444444444,Middle,2021-01-15,125.0,Kenya,isiolo CountyCherab,Tue Feb  1 16:04:44 2022,0.09099999815225601
5479,Band,2.83138888888889,35.1963888888889,Early,2020-06-04,80.0,Kenya,turkana county loima,Tue Feb  1 16:04:44 2022,0.01899999938905239
5480,Swarm,0.614722222222222,36.9702777777778,Middle,2021-01-15,37.0,Kenya,Isiolo countyoldonyi,Tue Feb  1 16:04:44 2022,0.17599999904632568
5481,Swarm,0.580833333333333,35.7908333333333,Middle,2021-02-18,120.0,Kenya,Baringo County,Tue Feb  1 16:04:44 2022,0.09200000017881393
5484,Swarm,-0.8025,39.6241666666667,Early,2021-02-08,100.0,Kenya,south of Garissa,Tue Feb  1 16:04:44 2022,0.10899999737739563
5485,Swarm,-0.908611111111111,38.3175,Early,2021-02-05,40.0,Kenya,Kitui County Nuu war,Tue Feb  1 16:04:44 2022,0.1550000011920929
5486,Band,2.72805555555556,36.7133333333333,Early,2020-06-04,6.0,Kenya,Marsabit County,Tue Feb  1 16:04:44 2022,0.02199999988079071
5489,Swarm,3.1475,35.8713888888889,Late,2020-06-25,150.0,Kenya,"Turkana, Turkwel Riv",Tue Feb  1 16:04:44 2022,0.20600000023841858
5490,Swarm,1.0150000000000432,39.49888888900006,Late,2020-02-27,100.0,Kenya,Habaswein,Tue Feb  1 16:04:44 2022,0.12200000137090683
5491,Swarm,-0.2438888889999475,37.87805555600005,Late,2020-03-22,100.0,Kenya,Kanthanje secondary,Tue Feb  1 16:04:44 2022,0.36800000071525574
5492,Band,2.32166666666667,35.6838888888889,Early,2020-06-08,10.0,Kenya,lokichar location,Tue Feb  1 16:04:44 2022,0.2460000067949295
5494,Band,3.01972222222222,35.4463888888889,Middle,2020-06-12,0.5,Kenya,"Loima,Turkwel,Kolior",Tue Feb  1 16:04:44 2022,0.20100000500679016
5498,Swarm,0.498611111111111,35.7713888888889,Late,2021-02-24,250.0,Kenya,Baringo County Barin,Tue Feb  1 16:04:44 2022,0.24400000274181366
5500,Band,3.241944444000069,35.69138888900005,Late,2020-03-25,100.0,Kenya,Kabtum Sprayed,Tue Feb  1 16:04:44 2022,0.026000000536441803
5501,Band,3.258333333000053,37.02333333300004,Late,2020-05-29,3.0,Kenya,"Lag Balesqurra, El I",Tue Feb  1 16:04:44 2022,0.006000000052154064
5502,Band,3.1486111110000365,37.41527777800008,Late,2020-05-30,1.5,Kenya,"ASAL, Kalacha",Tue Feb  1 16:04:44 2022,0.006000000052154064
5504,Swarm,2.22861111111111,36.9038888888889,Late,2020-06-27,200.0,Kenya,Samburu County-Loonj,Tue Feb  1 16:04:44 2022,0.09000000357627869
5505,Swarm,0.8705555560000562,37.02222222200004,Middle,2020-04-14,80.0,Kenya,Samburu,Tue Feb  1 16:04:44 2022,0.25200000405311584
5506,Swarm,0.7002777780000429,37.09777777800008,Late,2020-04-24,100.0,Kenya,Isiolo County,Tue Feb  1 16:04:44 2022,0.38600000739097595
5507,Swarm,-2.116666666999947,36.80000000000007,Early,2020-02-08,100.0,Kenya,Bissil,Tue Feb  1 16:04:44 2022,0.36000001430511475
5508,Band,3.64888888888889,37.3172222222222,Early,2020-06-03,500.0,Kenya,Marsabit County,Tue Feb  1 16:04:44 2022,0.026000000536441803
5509,Swarm,0.604444444444444,36.9266666666667,Middle,2021-01-14,93.0,Kenya,Isiolo Countyoldonyi,Tue Feb  1 16:04:44 2022,0.18299999833106995
5510,Swarm,1.68972222222222,39.5488888888889,Early,2021-01-05,100.0,Kenya,unkown,Tue Feb  1 16:04:44 2022,0.02500000037252903
5511,Swarm,0.797777777777778,36.9591666666667,Early,2021-02-01,100.0,Kenya,Samburu County,Tue Feb  1 16:04:44 2022,0.1509999930858612
5513,Swarm,1.48388888888889,36.7041666666667,Late,2021-03-20,100.0,Kenya,Itooj Nkurei Tuum,Tue Feb  1 16:04:44 2022,0.09399999678134918
5514,Swarm,1.0005555560000516,37.40083333300004,Middle,2020-04-15,100.0,Kenya,Samburu,Tue Feb  1 16:04:44 2022,0.21199999749660492
5515,Band,2.18555555555556,35.7494444444444,Middle,2020-06-12,5.0,Kenya,naukot arengan turka,Tue Feb  1 16:04:44 2022,0.1379999965429306
5516,Swarm,4.10527777777778,40.8347222222222,Late,2020-12-28,520.0,Kenya,ManderaBanisa malkar,Tue Feb  1 16:04:44 2022,0.14499999582767487
5519,Band,3.61,37.3452777777778,Early,2020-06-07,2.0,Kenya,Balesa location nort,Tue Feb  1 16:04:44 2022,0.02500000037252903
5520,Band,2.53222222222222,37.1322222222222,Early,2020-06-01,2.0,Kenya,"oltorot, Marsabit",Tue Feb  1 16:04:44 2022,0.0820000022649765
5521,Band,2.23777777777778,35.7405555555556,Late,2020-06-21,10.0,Kenya,"Turkana county, turk",Tue Feb  1 16:04:44 2022,0.33000001311302185
5522,Swarm,3.50861111111111,38.655,Late,2021-01-28,100.0,Kenya,Marsabit County solo,Tue Feb  1 16:04:44 2022,0.07999999821186066
5523,Swarm,1.1725,37.4069444444444,Middle,2021-02-11,100.0,Kenya,Near Kitich camp in,Tue Feb  1 16:04:44 2022,0.14900000393390656
5524,Swarm,0.0322222222222222,37.1544444444444,Early,2021-02-07,5.0,Kenya,Meru County buurichi,Tue Feb  1 16:04:44 2022,0.2930000126361847
5525,Swarm,-1.89222222222222,38.3675,Early,2021-02-01,300.0,Kenya,kitui,Tue Feb  1 16:04:44 2022,0.1459999978542328
5526,Band,2.3855555560000425,35.64722222200004,Middle,2020-05-19,400.0,Kenya,Lokichar location (,Tue Feb  1 16:04:44 2022,0.03400000184774399
5527,Swarm,0.7744444440000393,36.97750000000008,Late,2020-04-27,200.0,Kenya,Samburu,Tue Feb  1 16:04:44 2022,0.4269999861717224
5529,Band,3.27277777777778,36.9866666666667,Early,2020-06-04,15.0,Kenya,Marsabit County El-I,Tue Feb  1 16:04:44 2022,0.007000000216066837
5530,Swarm,-1.05277777777778,37.8383333333333,Middle,2021-02-10,6.0,Kenya,Machakos County,Tue Feb  1 16:04:44 2022,0.38499999046325684
5531,Swarm,-0.485,39.6536111111111,Early,2021-02-05,50.0,Kenya,Garissa county Towns,Tue Feb  1 16:04:44 2022,0.12800000607967377
5533,Band,2.87333333333333,35.2461111111111,Early,2020-06-03,1000.0,Kenya,Kangole area,Tue Feb  1 16:04:44 2022,0.017999999225139618
5534,Band,3.28527777777778,37.0097222222222,Early,2020-06-03,5.0,Kenya,Marsabit County Nort,Tue Feb  1 16:04:44 2022,0.004999999888241291
5535,Band,3.135,36.9102777777778,Middle,2020-06-18,63.0,Kenya,"marsabit County, elb",Tue Feb  1 16:04:44 2022,0.0
5536,Band,3.568055556000047,37.26833333300005,Late,2020-05-26,0.5,Kenya,"Aiyole, Balesa",Tue Feb  1 16:04:44 2022,0.02199999988079071
5537,Swarm,3.1125,36.8316666666667,Late,2020-06-29,4.0,Kenya,marsabit county Nort,Tue Feb  1 16:04:44 2022,0.0
5540,Band,3.32222222222222,37.0697222222222,Early,2020-06-05,5.0,Kenya,Marsabit County,Tue Feb  1 16:04:44 2022,0.0
5541,Band,3.09805555555556,35.6291666666667,Early,2020-06-01,10.0,Kenya,"Turkana County, Lodw",Tue Feb  1 16:04:44 2022,0.028999999165534973
5542,Swarm,2.28055555555556,35.8097222222222,Middle,2020-06-14,5000.0,Kenya,"Namudat, kochodin Wa",Tue Feb  1 16:04:44 2022,0.32499998807907104
5543,Swarm,2.30666666666667,37.0208333333333,Late,2020-06-21,400.0,Kenya,Samburu County-Loonj,Tue Feb  1 16:04:44 2022,0.0
5544,Swarm,-0.58,40.5019444444444,Early,2021-02-03,100.0,Kenya,Wajir,Tue Feb  1 16:04:44 2022,0.08900000154972076
5545,Swarm,-0.9875,38.8683333333333,Early,2021-02-02,47.0,Kenya,Kitui County,Tue Feb  1 16:04:44 2022,0.1940000057220459
5546,Swarm,0.395277777777778,37.2819444444444,Early,2021-02-01,100.0,Kenya,unkown,Tue Feb  1 16:04:44 2022,0.12700000405311584
5547,Swarm,-0.586111111111111,37.4972222222222,Late,2021-02-25,100.0,Kenya,Embu,Tue Feb  1 16:04:44 2022,0.375
5548,Band,3.13444444444444,35.4830555555556,Early,2020-05-31,25.0,Kenya,Turkana County,Tue Feb  1 16:04:44 2022,0.017999999225139618
